X,Y,objectid,globalid,business_name,address_help_your_customer_find,phone_number_to_place_an_order,business_website,are_you_open_for,provide_details_for_you_busines,CreationDate,EditDate
-122.223597006915,47.321879020143,1872,c7a06fb9-5086-483d-8a25-9aba401071b5,Hibachi Buffet," 440 16th St NE, Auburn, WA 98002", (253) 939-8899,http://hibachibuffetauburn.com/,takeout,,2020/04/17 17:04:02.125+00,2020/04/21 14:40:56.877+00
-122.2240185,47.301768,1873,2ed01c08-bf8d-4204-8c14-381a994a5375,China House,"620 Auburn Way S # D, Auburn, WA 98002",(253) 351-0636,http://chinahouseauburn.com/,"takeout,third_party_delivery_service",,2020/04/17 17:05:04.742+00,2020/04/17 17:05:04.742+00
-122.224671692741,47.313685506654,1874,86a704f8-b3b0-41bf-8f8c-a5f52b9ac0af,Red Lotus Restaurant,"714 Auburn Way N, Auburn, WA 98002",(253) 833-6233,https://www.theredlotusauburn.com/,"takeout,third_party_delivery_service",,2020/04/17 17:05:51.061+00,2020/04/21 14:41:58.229+00
-122.216445,47.308212,1875,b4b9f599-73cc-44be-8bcc-ea7995597e3a,Athens Pizza & Pasta,"959 E Main St, Auburn, WA 98002",(253) 939-7444,https://www.athenspizzaauburn.com/,"takeout,third_party_delivery_service",,2020/04/17 17:06:32.518+00,2020/04/17 17:06:32.518+00
-122.313654245627,47.7541723965775,1876,b6d36865-680e-4871-8dd3-cb87c25eb9aa,Ichi Bento,"17203 15th Ave NE, Shoreline, WA 98155",206-363-1663,,takeout,Mon - Sat 11am-9pm,2020/04/17 17:07:13.689+00,2020/04/21 21:56:53.792+00
-122.2251345,47.300553,1877,21687fb6-e354-45dc-8fa2-1d1beb4f968f,Koong Thong Thai Cuisine," 709 Auburn Way S, Auburn, WA 98002", (253) 833-1337,https://m.facebook.com/pages/Koong-Thong-Thai-Cuisine/116151188410242,takeout,,2020/04/17 17:07:15.107+00,2020/04/17 17:07:15.107+00
-122.229572041511,47.321999489672,1878,febfd6ed-4aa0-4c17-80c4-acc972be31d1,Las Margaritas,"1525 A St NE, Auburn, WA 98002", (253) 735-1526,https://www.lasmargaritasrest.com/,"takeout,third_party_delivery_service",,2020/04/17 17:08:22.718+00,2020/04/21 14:41:33.089+00
-122.211132589956,47.2433272968296,1879,e40165a2-9f88-4252-8cef-dbeef65d0bca,SUSHI Konami," 1410 Lake Tapps Pkwy E Suite H103, Auburn, WA 98092",(253) 987-5202,https://www.facebook.com/SUSHI-Konami-INC-548447711867916/,takeout,,2020/04/17 17:11:07.721+00,2020/04/21 14:45:12.637+00
-122.342409,47.756331,1880,32b1a285-0847-4ea1-8e12-1f3922f53278,Jersey’s Great Food and Spirits,"1306 N 175th St Ste 1010, Shoreline 98133",206-546-4054,,"takeout,third_party_delivery_service","Mon -Tues 11am – 8 or 9 pm
Wed-Fri 11am- Midnight
Sat-Sun 9am-11pm",2020/04/17 17:11:14.322+00,2020/04/17 17:11:14.322+00
-121.786848,47.495133,1881,f87f1d16-4eab-4291-8aed-d3f856910aa5,Twede's Cafe,"137 W North Bend Way, North Bend, WA 98045",425-831-5511,http://www.twedescafe.com/,"takeout,curbside",Open 11-6 M-Th and 9-6 F-Sun. Can order online or by phone. No-contact pickup or curbside (parking lot) pickup available upon request,2020/04/17 17:12:10.184+00,2020/04/17 17:12:10.184+00
-122.231286,47.3073694684921,1882,2f0ea733-8660-4229-82a1-b2d7aded31d2,Oddfellas Pub & Eatery Auburn,"102 W Main St, Auburn, WA 98001",(253) 939-7278,https://www.oddfellaspubauburn.com/,"takeout,delivery,third_party_delivery_service",,2020/04/17 17:12:28.955+00,2020/04/17 20:51:45.584+00
-122.232798221977,47.3011978794379,1883,6ff088a3-6a97-4677-80d5-a44bb72538b4,Longhorn Barbecue," 635 C St SW, Auburn, WA 98001",(253) 804-9600,https://www.longhornbarbecue.com/,"takeout,delivery,third_party_delivery_service",,2020/04/17 17:13:12.531+00,2020/04/20 22:32:41.994+00
-122.249442015858,47.2963281057905,1884,29fce642-e6b5-4079-8493-5c8d46cf5469,Los Cabos Auburn Inc,"1316 Outlet Collection Way, Auburn, WA 98001",(253) 931-0015,http://www.loscabosmexicanrestaurant.com/home.php,"takeout,delivery,third_party_delivery_service",,2020/04/17 17:17:32.545+00,2020/04/20 22:29:25.529+00
-122.3440245,47.739339,1885,425c5ce5-f040-432e-8d50-ba88e4f6008d,Le’s Pho Tai and Sandwiches,"15210 Aurora Ave N, Shoreline 98133",206-364-5444,,takeout,"Mon-Sat 10:30am -8:30pm
Sun 10:30am -8pm",2020/04/17 17:17:56.159+00,2020/04/17 17:17:56.159+00
-122.2256025,47.311875,1886,8221b1dc-3e66-4746-87ba-3b57868b3f5e,Starting Gate Restaurant,"504 Auburn Way N, Auburn, WA 98002",(253) 939-4141,https://m.facebook.com/pages/Starting-Gate-Restaurant/117322438285858,"takeout,third_party_delivery_service",,2020/04/17 17:18:17.752+00,2020/04/17 17:18:17.752+00
-122.244101899222,47.2994395183767,1887,7676831d-67e2-44fc-82d5-d0e631ac8269,D'Lara Mediterranean Grill,"1101 Outlet Collection Way #1141, Auburn, WA 98001",(253) 218-6245,,"takeout,delivery,third_party_delivery_service",,2020/04/17 17:19:25.321+00,2020/04/20 22:28:55.220+00
-122.224574024889,47.3166315341058,1888,3b0a61bf-83a2-4c50-87f2-ed3e0aaa935d,Sunny Teriyaki,"914 D St NE, Auburn, WA 98002",(253) 333-0100,https://www.sunnyteriyakiauburn.com/,"takeout,delivery,third_party_delivery_service",,2020/04/17 17:20:08.337+00,2020/04/20 22:39:42.807+00
-122.30953678172,47.7749531189965,1889,64a952cf-a5ee-4bd5-893a-38b0dfb5d980,Lee’s Grill and Bento,"20030 Ballinger Way NE, Shoreline 98155",206-257-1371,,takeout,"Mon-Sat 11am- 9pm
Closed Sundays",2020/04/17 17:20:29.198+00,2020/04/21 00:11:28.625+00
-122.227634214313,47.3039974718552,1890,5cf5dce0-460f-4c5f-8ebb-d3e89954de63,Mazatlan Restaurant,"110 Cross St SE, Auburn, WA 98002", (253) 833-7133,http://themazatlanmex.com/,"takeout,delivery,third_party_delivery_service",,2020/04/17 17:21:21.339+00,2020/04/21 14:42:49.899+00
-122.2226325,47.324268,1891,d11c2092-2651-4f5e-8136-1eacd3aac6a9,Belen Pupuseria y Taqueria,"1833 Auburn Way N, Auburn, WA 98002", (253) 887-5608,https://m.facebook.com/pages/Belen-Pupuseria-Y-Taqueria/103780789767685,takeout,,2020/04/17 17:22:14.982+00,2020/04/17 17:22:14.982+00
-122.210052894507,47.2445869108025,1892,7e620e19-9879-4c0d-8f14-1d52562cf302,The Rock Wood Fired Pizza - Auburn,"1408 Lake Tapps Pkwy E, Auburn, WA 98092", (253) 833-7887,https://www.therockwfp.com/,"takeout,delivery,third_party_delivery_service",,2020/04/17 17:23:29.634+00,2020/04/30 15:13:43.089+00
-122.214213,47.308455,1893,dc504e5d-f9dc-479c-82c1-aa0e92630e92,Mom's Teriyaki,"1115 E Main St, Auburn, WA 98002",(253) 804-0436,,"takeout,delivery,third_party_delivery_service",,2020/04/17 17:24:15.047+00,2020/04/17 17:24:15.047+00
-122.3438805,47.740293,1894,19011d0d-1b7b-4fb1-8a72-74fa88767d6e,Mediterranean Oasis ,"15238 Aurora Avenue N, Shoreline, WA",206-913-2857,https://places.singleplatform.com/mediterranean-oasis/menu?ref=Microsoft,takeout,Mon - Sunday 9am - 11pm,2020/04/17 17:27:45.367+00,2020/04/17 17:27:45.367+00
-122.312830832015,47.7577319451882,1895,84265cf9-b107-41b4-8fc3-fe7a62b27af7,North City (Bistro) Wine Shop,"1520 NE 177th St, Shoreline, 98155",,,"takeout,delivery","Pick up orders. Delivery to nearby addresses.

Tues-Sat 2pm - 6pm

Email your order or ask questions: rbloom888@gmail.com",2020/04/17 17:31:33.970+00,2020/04/21 21:57:54.945+00
-122.345877712803,47.7517917211624,1896,7ae12af3-0a75-425e-899c-8009afa08220,One Cup Coffee,"16743 Aurora Ave N, Shoreline 98133",206-316-8366,,takeout,"Mon – Sat 7am – 3pm
Sun 7am - 1pm",2020/04/17 17:33:32.619+00,2020/04/21 14:21:53.707+00
-122.2548165,47.516337,1897,514c4d26-3d4f-4baa-87c6-f0373fda96ea,Stone House Café and Bakery,"9701 Rainier Avenue S Seattle, WA 98118",206.397.4102,https://www.thestonehousecafe.com/,"takeout,third_party_delivery_service",,2020/04/17 17:35:13.297+00,2020/04/17 17:36:31.999+00
-122.243165564677,47.2990426476983,1900,7c913eda-46cc-46b4-85b3-3d3f5f195890,Johnny Rockets,"1101 Outlet Collection Way Suite 1021, Auburn, WA 98001",(253) 735-4338,https://www.johnnyrockets.com/locations/the-outlet-collection-auburn-wa-usa/,takeout,,2020/04/17 17:39:55.248+00,2020/04/20 22:28:15.169+00
-122.240520628223,47.2953391068576,1901,fb2fef3a-2119-471e-8b96-962313bb51f2,Asiana Teriyaki,"920 15th St SW, Auburn, WA 98001",(253) 939-5587,,"takeout,delivery,third_party_delivery_service",,2020/04/17 17:40:36.572+00,2020/04/20 22:31:14.290+00
-122.313997250471,47.7560183580303,1902,2b18f6a7-b862-4a39-874d-60aa13e5ff12,Peking House,"17505 15th Ave NE, Shoreline 98155",206-365-6500,http://www.pekinghouserestaurant.com/menu.php,"takeout,third_party_delivery_service","Mon – Thurs 11:00am-10:00pm
Friday - Saturday 11:00am-11:00pm
Sunday 12:00pm-10:00pm
",2020/04/17 17:41:39.154+00,2020/04/21 21:55:12.466+00
-122.2474095,47.296125,1903,3d6addb0-6507-4ffd-8b8d-22c749d9d82e,Top Pho,"1202 Outlet Collection Way, Auburn, WA 98001",(253) 833-9916,https://www.facebook.com/Top-Pho-246836315523040/,"takeout,delivery,third_party_delivery_service",,2020/04/17 17:41:49.346+00,2020/04/29 18:27:22.255+00
-122.345544249476,47.7394334922454,1904,718e5502-ed04-49a5-8091-bbe5e01ed08e,Pho Ha,"15215 Aurora Ave N, Shoreline, 98133",206-368-3887,,third_party_delivery_service,Mon-Sat 10:30am-10:30pm,2020/04/17 17:49:52.185+00,2020/04/21 14:26:03.823+00
-122.247047834631,47.2960842854502,1905,f34044bf-3d7a-400c-8d68-8bc6bb9fbb57,Midori Teriyaki Wok,"1202 Supermall Way # 105, Auburn, WA 98001",(253) 288-1911,,"takeout,delivery,third_party_delivery_service",,2020/04/17 17:50:18.988+00,2020/04/20 22:29:52.810+00
-122.244560252219,47.2995469623541,1906,2bfd82a4-8c67-4a00-88e2-0c7e27bac466,Pepa's Lumpia Filipino Cuisine--Outlet Collection Way,"1101 Outlet Collection Way, Auburn, WA 98001",(206) 914-9247,,takeout,,2020/04/17 17:51:44.708+00,2020/04/20 20:51:04.746+00
-122.3453890999,47.7346434401645,1907,f9cc1912-043a-4f0d-810a-372d00f699be,Pho Tic-Toc,"14515 Aurora Ave N, Shoreline 98133",206-365-5066,https://www.zomato.com/shoreline-wa/pho-tic-tac-shoreline,"takeout,third_party_delivery_service",Mon - Sun 11am – 9pm,2020/04/17 17:52:29.088+00,2020/04/21 14:23:08.986+00
-122.245038234095,47.2996114947492,1908,1e6ee5c6-3803-4c92-81e9-940fe2448ff7,Nori Japan," 1101 Outlet Collection Way, Auburn, WA 98001",(253) 735-4028,https://outletcollectionseattle.com/dining/nori-japan,"takeout,third_party_delivery_service",,2020/04/17 17:52:39.110+00,2020/04/20 14:54:42.955+00
-122.3455365,47.773089,1909,06ba9fe9-1083-49a5-8593-4730f6b637c0,Pho 99 Authentic Vietnamese,"19828 Aurora Ave N, Shoreline 98133",206-542-3634,,"takeout,third_party_delivery_service","Mon-Thurs 9:30am – 9pm
Sat 10:30am -9pm
Sun 10:30am – 8pm
",2020/04/17 17:54:34.817+00,2020/04/17 17:54:34.817+00
-122.228069521236,47.3517462585334,1910,90a50083-e03b-4e53-866e-108d2505cbe6,Khon Kaen Thai Cafe,"5001 Auburn Way N, Auburn, WA 98002",(253) 813-9768,,"takeout,third_party_delivery_service",,2020/04/17 17:55:06.216+00,2020/04/22 12:18:08.489+00
-122.3473275,47.744685,1912,81bddb3c-a78c-49e1-86dd-f2031d7436a8,Shake N Go,"15819 Westminster Way N, Shoreline 98133",(206) 363-2266,,"takeout,third_party_delivery_service","Tues-Sat 11am – 8:30pm
Sun 11:30am-7:30pm
Mon 11:30am - 8:30pm
Tue 11am-8:30pm
",2020/04/17 17:57:28.845+00,2020/05/11 16:53:52.381+00
-122.346132965058,47.7627878870391,1914,7b8c71cf-e3f0-42df-815f-837f1b2da11d,Spiro’s Pizza and Pasta,"18411 Aurora Ave N, Shoreline 98133",206-546-2900,https://ilovespiros.com/,takeout,11am – 8:30pm,2020/04/17 17:59:05.549+00,2020/04/17 17:59:05.549+00
-122.221926759814,47.3258538375837,1915,2d6ec5c3-afe9-40fb-826a-79412f57cb45,Taqueria El Rinconsito of Auburn,"2823 Auburn Way N, Auburn, WA 98002",(253) 939-6627,http://www.elrinconsito.com/,takeout,,2020/04/17 18:00:02.006+00,2020/04/21 14:48:43.251+00
-122.346225227057,47.7563013058391,1916,e4c154b8-eb21-4138-80f2-409998baaefa,Sultan Gyro and Shawarma Grill,"17505 Aurora Ave N, Shoreline 98133",206-629-4330,,"takeout,third_party_delivery_service","Mon-Sat 11am-9pm
Sun -11am - 8pm",2020/04/17 18:01:36.687+00,2020/04/21 14:22:03.974+00
-122.228915296315,47.3053795459346,1917,ff5ee6fd-a5b9-48e3-8d77-46ef3e65136d,Herfy's,"201 A St SE, Auburn, WA 98002",(253) 939-0341,,"takeout,third_party_delivery_service",,2020/04/17 18:02:41.215+00,2020/04/21 14:43:31.142+00
-122.225787174932,47.3122130380094,1918,704e552b-b5b1-4db3-80f2-f8eab635fb66,urban chops,"512 Auburn Way N, Auburn, WA 98002",(206) 565-4430,,"takeout,third_party_delivery_service",,2020/04/17 18:03:11.154+00,2020/04/20 22:37:17.651+00
-122.236362,47.307294,1919,70cbbfcc-e9df-4f24-8e7a-fe6ea0137fcf,Happy Express,"530 W Main St, Auburn, WA 98001", (253) 329-2356,https://happy-express.business.site/,"takeout,third_party_delivery_service",,2020/04/17 18:03:57.047+00,2020/04/17 18:03:57.047+00
-122.238115424528,47.3079335446674,1920,072a2252-27d5-4340-8cc7-8b5871823fb5,Kampo Cuisine,"739 W Main St, Auburn, WA 98001",(253) 880-7807,,"takeout,delivery,third_party_delivery_service",,2020/04/17 18:05:44.662+00,2020/04/20 22:35:25.215+00
-122.223482042452,47.3161410609581,1921,b76fac3a-3853-450b-8cf5-66e73476e7e1,Pho Time,"901 Auburn Way N # C, Auburn, WA 98002", (253) 833-7292,,"takeout,third_party_delivery_service",,2020/04/17 18:06:19.864+00,2020/04/20 22:38:12.563+00
-122.34561138249,47.7396948813824,1922,b5ff3578-da71-4ed6-80c9-8aca68e9aa88,Taqueria El Sabor,"15221 Aurora Ave N, Shoreline 98133",206-417-3346,,takeout,"Mon -Sun
9am - 9pm",2020/04/17 18:06:36.802+00,2020/04/21 14:26:31.788+00
-122.221992205217,47.3188807244824,1923,e8210a9c-e363-4544-8a81-5603b1f0e6b0,Soho Teriyaki,"1209 Auburn Way N, Auburn, WA 98002", (253) 735-5431,,"takeout,third_party_delivery_service",,2020/04/17 18:06:49.799+00,2020/04/20 22:40:02.349+00
-122.227291044923,47.3071765875659,1924,6ad61605-a8cc-454d-8527-56eee1b373f8,J's Teriyaki,"4 B Street Southeast, Auburn, WA 98002",(253) 333-8221,,"takeout,third_party_delivery_service",,2020/04/17 18:07:22.354+00,2020/04/20 22:34:14.425+00
-122.308454394248,47.7736423852764,1925,50195423-5373-4e18-8678-4288c9d7283f,Teriyaki Plus,"19939 Ballinger Way NE, Shoreline 98155",206-361-9811,,takeout,Mon - Sat 11:30pm - 9pm,2020/04/17 18:07:48.374+00,2020/04/21 00:12:14.372+00
-122.227695603054,47.3191205948591,1926,aa55b056-3ab8-4049-8af7-aa74d9030e92,Sizzle Dogs,"1232 A St NE, Auburn, WA 98002",(425) 484-9433,https://sizzledogs.com/,takeout,,2020/04/17 18:08:03.096+00,2020/04/20 22:38:55.081+00
-122.344325583593,47.7625137727437,1927,f640fc02-2f73-4f4c-8293-7937993807d5,Thai Bistro - Shoreline,"18336 Aurora Ave N Ste 116, Shoreline 98133",206-533-6211,https://www.thaibistro.us/shoreline,"takeout,third_party_delivery_service",,2020/04/17 18:09:56.308+00,2020/04/30 15:16:45.849+00
-122.2246485,47.300184,1928,27b95349-751b-4714-86cd-5d88687fd717,Serious Soul At Cubby's," 805 Auburn Way S, Auburn, WA 98002", (253) 833-9692,,takeout,,2020/04/17 18:13:08.870+00,2020/04/17 18:13:08.870+00
-122.2240185,47.301768,1929,6330475a-84e4-4466-8906-fd5db13deaf9,Chinook Sushi,"620 Auburn Way S, Auburn, WA 98002",(253) 737-4890,,"takeout,third_party_delivery_service",,2020/04/17 18:15:15.110+00,2020/04/17 18:15:15.110+00
-122.227260571276,47.2733818753082,1930,0e15fe8d-fca5-47fc-8838-7875c4827de0,Joy Pho & Teriyaki,"3930 A St SE #305, Auburn, WA 98002",(253) 735-0117,https://m.facebook.com/pages/Joy-Pho-Terriyaki/235258129911841,"takeout,third_party_delivery_service",,2020/04/17 18:16:25.572+00,2020/04/20 22:42:49.978+00
-122.228526483388,47.2740378174841,1931,af0f2182-9927-4bcc-8db1-62d72c82a5d0,Top Gun China Express,"3840 A St SE UNIT 103, Auburn, WA 98002",(253) 735-6028,,"takeout,third_party_delivery_service",,2020/04/17 18:16:55.837+00,2020/04/20 22:41:57.505+00
-122.229834085929,47.272384556125,1932,eb84042e-b5a0-4040-8c5a-4464feb7844e,Sweet Rice,"4017 A St SE UNIT 107, Auburn, WA 98002",(253) 333-6677,https://www.sweetricewa.com/,"takeout,third_party_delivery_service",,2020/04/17 18:18:15.742+00,2020/04/29 18:27:01.785+00
-122.308929,47.773908,1933,2c96b98d-f2db-4afb-8de6-2f3f1c94f33c,Todo Mexico,"19953 Ballinger Way NE, Shoreline 98155",206-363-5051,https://www.todomexicorestaurants.com/menu,takeout,"Sun – Thurs 11am- 9pm
Fri - Sat 11am – 10pm",2020/04/17 18:32:13.311+00,2020/04/17 18:32:13.311+00
-122.3478315,47.745261,1934,28373b47-8224-4871-860c-d064fb229a3c,Yum Yum Thai,"900 N 160th St, Shoreline 98133",206-542-8881,,"takeout,third_party_delivery_service","Mon-Sat 11am - 9pm, Sun Noon -8pm",2020/04/17 18:37:44.880+00,2020/04/18 03:19:23.410+00
-122.229231716764,47.2723341672921,1935,2c7f40f3-fd49-4f03-8fab-12dd910011a7,Teriyaki 2U,"4017 A St SE UNIT 106, Auburn, WA 98002",(253) 333-9966,,takeout,,2020/04/17 18:39:08.440+00,2020/04/20 22:43:26.609+00
-122.3768205,47.769444,1936,f29eb57d-3bdc-4d2c-8849-058257f70003,Wake N Bacon BBQ,"1437 NW Richmond Beach Rd, Shoreline 98177",206-542-8881,,takeout,"Thurs - Fri 3 - 8pm
Sat-Sun Noon - 8:30pm",2020/04/17 18:39:40.539+00,2020/04/17 18:39:40.539+00
-122.229681287195,47.2694369838614,1937,03b199fe-b7e8-4c4c-88ac-4fd990314efe,Ginger Teriyaki II,"4329 A St SE C, Auburn, WA 98002",(253) 333-7777,,takeout,,2020/04/17 18:40:56.624+00,2020/04/20 22:45:22.573+00
-122.229721224314,47.2686763968779,1938,ed427829-383c-48c2-8be0-b2dd4ddb839c,Solamente Al Pastor,"4435 A St SE C, Auburn, WA 98002",(253) 285-4605,https://solamentealpastor.com/,"takeout,third_party_delivery_service",,2020/04/17 18:43:20.354+00,2020/04/20 22:48:19.662+00
-122.229969627819,47.2715427917141,1939,023e948a-d812-436b-83fb-5fb3cf518e29,taqueria La Bonita,"4111 A St SE #102, Auburn, WA 98002", (253) 804-3303,,"takeout,third_party_delivery_service",,2020/04/17 18:44:20.130+00,2020/04/20 22:44:31.284+00
-122.228664922818,47.2772819416211,1940,5fcbd1fa-0636-4c27-8a6a-b4e79fd34b67,La reiña del sabor,"3506 A St SE, Auburn, WA 98002",(253) 205-9141,,"takeout,third_party_delivery_service",,2020/04/17 18:45:12.179+00,2020/04/21 14:44:01.120+00
-122.3127585,47.6653680095788,1941,3c100579-9fa5-4a58-815d-d6c5bf6e11c3,Morsel,5000 UNIVERSITY WAY NE suit d,2062182589,http://www.morselseattle.com ,"takeout,delivery,third_party_delivery_service","9am-5pm everyday!  Take out by phone or website.  Delivery via website, Doordash, and Grubhub. ",2020/04/17 23:35:57.632+00,2020/04/18 02:50:47.208+00
-122.382938568331,47.8110217813171,1943,7e63b5e2-786f-48db-8ebd-015146a34f20,Edmonds Spud Fish and Chips,"174 Sunset Ave, Edmonds, WA 98020",(425) 678-0984,https://www.spudfishandchips.com,"takeout,curbside,third_party_delivery_service","Quick service, cooked to order fish and chips and other seafood.",2020/04/18 00:08:33.131+00,2020/04/18 02:50:15.893+00
-122.212171224448,47.8777214149822,1944,81425577-6ddf-48de-832c-0f9f13a640f5,Sushi Zen,13206 Bothell Everett Hwy #402,425-357-1611,https://www.sushizenmillcreek.com,"takeout,curbside,third_party_delivery_service","lunch:  Mon-Fri 11:30am - 2pm, Sat 12pm-3pm
dinner hours:  Sun-Fri 5pm-9pm, Sat 3pm-9pm
Curbside, take out, doordash delivery via chownow
",2020/04/18 00:08:56.040+00,2020/04/18 02:49:57.350+00
-122.212854,47.705274,1945,f8692509-7646-4180-82ed-15194524a863,Juanita Spud Fish and Chips,"9702 NE Juanita Dr., Kirkland, WA 98034",(425) 823-0607,https://www.spudfishandchips.com,"takeout,curbside,third_party_delivery_service","Quick service, cooked to order fish and chips and other seafood.",2020/04/18 00:10:27.899+00,2020/04/18 02:50:23.499+00
-122.301661350015,47.8473901215957,1946,0ad8dad5-d04b-416c-87f1-6e663f4f853a,Ixtapa Family Mexican Restaurant - Lynnwood,5031 168th ST SW STE 140 Lynnwood WA 98037,425 742 4300,http://www.ixtapalynnwood.com,"takeout,curbside,third_party_delivery_service","Tuesday thru Sunday 
12 -8 PM
Closed Monday",2020/04/18 00:13:48.591+00,2020/04/29 18:25:20.723+00
-122.207438848549,47.8218799469682,1947,7f4f24de-9855-4404-8e6d-9cf22fa22253,Lombardi's Italian Restaurant,19409 Bothell Everett Hwy,(425)892-2931,http://www.lombardisitalian.com,"takeout,curbside,third_party_delivery_service","Curbside menu + grocery pack service. Sunday - Thursday, noon - 7 pm, 8 pm Friday and Saturday. Order your favorite Lombardi's dishes and bottled wine",2020/04/18 00:20:04.166+00,2020/05/11 16:41:00.262+00
-122.367299208973,47.7904297904748,1948,389fc021-85e5-4139-8f46-5bd34e6d3d1b,Ono Poke,"10016 Edmonds Way Suite E, Edmonds, WA 98020",425-361-7064,https://eatonopoke.com,"takeout,curbside","Closed Mondays; 11a-7p Tues-Sat; 11a-5p Sun",2020/04/18 00:22:29.902+00,2020/04/18 03:24:39.644+00
-122.213797193779,47.9958005260786,1949,2aee3fd2-ea1f-457f-84c9-e1a8522d3959,Lombardi's Italian Restaurant,1620 W. Marine View Drive,4252521886,http://www.lombardisitalian.com,"takeout,curbside,third_party_delivery_service","Curbside food + grocery packs. Sunday thru Thursday, noon - 7 pm, until 8 on Friday and Saturday. Order your favorite Lombardi's dishes & bottled wine",2020/04/18 00:25:45.421+00,2020/04/22 21:56:43.745+00
-122.127228,47.675196,1950,7f829610-8d6f-4075-8dc2-959ea14bd423,Jamba - Redmond ,16002 Redmond Way NE,(425)531-8000,http://www.jamba.com,"takeout,delivery,third_party_delivery_service",,2020/04/18 00:27:57.351+00,2020/04/30 19:39:46.985+00
-122.154934399735,47.7547212685333,1951,43d2bd0e-ecbc-46a6-8f57-6be028fb5d36,Jamba - Woodinville,"13804 NE 175th St, Woodinville, WA 98072",(425)531-8001,https://www.jamba.com,"takeout,delivery,third_party_delivery_service",,2020/04/18 00:31:24.087+00,2020/04/30 19:39:19.977+00
